Key,Bestiary Index,First Monster,Second Monster,Fusion Name,Basis for Type,Attack Kind,Physicality,Target,Base Power,Status Type,Status Effect
Springheel_Tokusect,33,Springheel,Tokusect,Springsect,Second,Smash,Melee,Team,112,Debuff Target,Leeched
Springheel_Traffikrab,11,Springheel,Traffikrab,Springkrab,Second,Blast,Melee,Single,200,Debuff Target,Melee Attack Down
Springheel_Trapwurm,124,Springheel,Trapwurm,Springwurm,Second,Arrow,Ranged,Single,200,Buff Self,Healing Steam
Springheel_Triphinx,54,Springheel,Triphinx,Springphinx,Second,Shards,Ranged,Team,112,Debuff Target,Bomb
Springheel_Twirligig,84,Springheel,Twirligig,Springgig,Second,Beam,Ranged,Single,200,Debuff Target,Confused
Springheel_Umbrahella,-1,Springheel,Umbrahella,Springhella,Second,Spikes,Ranged,Single,200,Debuff Target,Unitarget
Springheel_Undyin,114,Springheel,Undyin,Springdyin,Second,Shards,Ranged,Team,112,Debuff Target,Petrified
Springheel_Velocirifle,42,Springheel,Velocirifle,Springrifle,First,Smash,Melee,Team,150,Buff Self,Melee Defence Up
Springheel_Vendemon,17,Springheel,Vendemon,Springdemon,Second,Shards,Ranged,Team,150,Buff Self,Ranged Attack Up
Springheel_Weevilite,12,Springheel,Weevilite,Springlite,Second,Arrow,Ranged,Single,200,Buff Self,Multistrike
Springheel_Wingloom,31,Springheel,Wingloom,Springgloom,Second,Meteor,Ranged,Team,150,Buff Self,Parry Stance
Springheel_Wooltergeist,20,Springheel,Wooltergeist,Springtergeist,Second,Smash,Melee,Team,112,Debuff Target,Flinched
Springheel_Wyrmaw,125,Springheel,Wyrmaw,Springmaw,Second,Spikes,Ranged,Single,200,Debuff Target,Resonance
Springheel_Zeustrike,109,Springheel,Zeustrike,Springstrike,First,Beam,Ranged,Single,200,Buff Self,Ranged Attack Up
Springheel_Zombleat,22,Springheel,Zombleat,Springbleat,Second,Axe,Melee,Single,200,Buff Self,Cottoned On
Springheel_Magikrab,0,Springheel,Magikrab,Springkrab,First,Meteor,Ranged,Team,112,Debuff Target,Petrified
Squirey_Adeptile,4413,Squirey,Adeptile,Squiretile,First,Smash,Melee,Team,112,Debuff Target,Burned
Squirey_Aeroboros,4300,Squirey,Aeroboros,Squireboros,Second,Shards,Ranged,Team,150,Buff Self,Melee Defence Up
Squirey_Allseer,4342,Squirey,Allseer,Squireseer,First,Sword,Melee,Single,200,Debuff Target,AP Drain
Squirey_Amphare,-1,Squirey,Amphare,Squirehare,First,Smash,Melee,Team,150,Buff Self,Contact Dmg
Squirey_Anathema,4410,Squirey,Anathema,Squirethema,First,Beam,Ranged,Single,200,Buff Self,Mind-Meld
Squirey_Apocrowlypse,4338,Squirey,Apocrowlypse,Squirecrowlypse,Second,Shards,Ranged,Team,150,Buff Self,Locked On
Squirey_Arkidd,4403,Squirey,Arkidd,Squirekidd,First,Blast,Melee,Single,200,Debuff Target,Melee Attack Down
Squirey_Artillerex,4333,Squirey,Artillerex,Squirerex,Second,Shards,Ranged,Team,112,Debuff Target,Melee Attack Down
Squirey_Auriclaw,4417,Squirey,Auriclaw,Squireclaw,First,Arrow,Ranged,Single,200,Debuff Target,Glass Bonds
Squirey_Averevoir,4407,Squirey,Averevoir,Squirerevoir,Second,Blast,Melee,Single,200,Buff Self,Healing Leaf
Squirey_Bansheep,4309,Squirey,Bansheep,Squiresheep,First,Shards,Ranged,Team,112,Debuff Target,AP Drain
Squirey_Beanstalker,4380,Squirey,Beanstalker,Squirestalker,Second,Wheel,Melee,Team,112,Debuff Target,Melee Attack Down
Squirey_Pawper,4419,Squirey,Pawper,Squireper,First,Sword,Melee,Single,200,Debuff Target,Leeched
Squirey_Pawprince,4420,Squirey,Pawprince,Squireprince,First,Bomb,Ranged,Team,150,Buff Self,Parry Stance
Squirey_Binterloper,4373,Squirey,Binterloper,Squireloper,First,Wheel,Melee,Team,150,Buff Self,Healing Leaf
Squirey_Binvader,4372,Squirey,Binvader,Squirevader,First,Arrow,Ranged,Single,200,Debuff Target,Bomb
Squirey_Blossomaw,4317,Squirey,Blossomaw,Squiremaw,Second,Arrow,Ranged,Single,200,Debuff Target,Evasion Down
Squirey_Blunderbusk,-1,Squirey,Blunderbusk,Squirebusk,Second,Axe,Melee,Single,200,Buff Self,Contact Dmg
Squirey_Boltam,4361,Squirey,Boltam,Squiretam,First,Smash,Melee,Team,150,Buff Self,Melee Attack Up
Squirey_Braxsuit,4345,Squirey,Braxsuit,Squiresuit,Second,Sword,Melee,Single,200,Buff Self,Healing Leaf
Squirey_Brushroom,4359,Squirey,Brushroom,Squireroom,Second,Spikes,Ranged,Single,200,Debuff Target,Melee Defence Down
Squirey_Bulletino,4331,Squirey,Bulletino,Squiretino,Second,Meteor,Ranged,Team,150,Buff Self,Melee Attack Up
Squirey_Burnace,4386,Squirey,Burnace,Squireace,First,Arrow,Ranged,Single,200,Debuff Target,Melee Attack Down
Squirey_Busheye,4363,Squirey,Busheye,Squiresheye,Second,Meteor,Ranged,Team,112,Debuff Target,Glass Bonds
Squirey_Candevil,4304,Squirey,Candevil,Squiredevil,First,Bomb,Ranged,Team,150,Buff Self,Accuracy Up
Squirey_Capricorpse,4313,Squirey,Capricorpse,Squirecorpse,Second,Smash,Melee,Team,150,Buff Self,Ranged Attack Up
Squirey_Carniviper,4296,Squirey,Carniviper,Squireviper,First,Wheel,Melee,Team,112,Debuff Target,Poisoned
Squirey_Cat-5,4328,Squirey,Cat-5,Squire-5,First,Arrow,Ranged,Single,200,Debuff Target,Sleep
Squirey_Charlequin,-1,Squirey,Charlequin,Squirequin,Second,Arrow,Ranged,Single,200,Debuff Target,Resonance
Squirey_Clocksley,4339,Squirey,Clocksley,Squiresley,First,Smash,Melee,Team,150,Buff Self,Melee Attack Up
Squirey_Cluckabilly,4390,Squirey,Cluckabilly,Squirebilly,Second,Wheel,Melee,Team,150,Buff Self,Ranged Defence Up
Squirey_Coaldron,4367,Squirey,Coaldron,Squiredron,First,Wheel,Melee,Team,150,Buff Self,Multitarget
Squirey_Cryoshear,4397,Squirey,Cryoshear,Squireshear,Second,Sword,Melee,Single,200,Buff Self,Contact Dmg
Squirey_Dandylion,4316,Squirey,Dandylion,Squirelion,Second,Bomb,Ranged,Team,112,Debuff Target,Ranged Attack Down
Squirey_Decibelle,4315,Squirey,Decibelle,Squirebelle,Second,Axe,Melee,Single,200,Buff Self,Contact Dmg
Squirey_Diveal,4335,Squirey,Diveal,Squireveal,First,Axe,Melee,Single,200,Debuff Target,Shrapnel
Squirey_Diveberg,4412,Squirey,Diveberg,Squireberg,Second,Shards,Ranged,Team,112,Debuff Target,Confused
Squirey_Djinn Entonic,4402,Squirey,Djinn Entonic,Squireentonic,First,Bomb,Ranged,Team,150,Buff Self,Locked On
Squirey_Dominoth,4320,Squirey,Dominoth,Squirenoth,Second,Arrow,Ranged,Single,200,Buff Self,Ranged Attack Up
Squirey_Draculeaf,4381,Squirey,Draculeaf,Squireleaf,Second,Arrow,Ranged,Single,200,Debuff Target,Speed Down
Squirey_Elfless,4356,Squirey,Elfless,Squireless,Second,Smash,Melee,Team,112,Debuff Target,Poisoned
Squirey_Faerious,4358,Squirey,Faerious,Squirerious,First,Sword,Melee,Single,200,Debuff Target,Melee Defence Down
Squirey_Faucetear,4388,Squirey,Faucetear,Squiretear,First,Wheel,Melee,Team,150,Buff Self,Multistrike
Squirey_Ferriclaw,4416,Squirey,Ferriclaw,Squireclaw,First,Arrow,Ranged,Single,200,Debuff Target,Burned
Squirey_Flapwoods,4346,Squirey,Flapwoods,Squirewoods,First,Sword,Melee,Single,200,Buff Self,Evasion Up
Squirey_Folklord,4319,Squirey,Folklord,Squirelord,Second,Shards,Ranged,Team,112,Debuff Target,Poisoned
Squirey_Fortiwinx,4348,Squirey,Fortiwinx,Squirewinx,Second,Axe,Melee,Single,200,Debuff Target,Flinched
Squirey_Fountess,4389,Squirey,Fountess,Squiretess,First,Shards,Ranged,Team,150,Buff Self,Multistrike
Squirey_Fragliacci,-1,Squirey,Fragliacci,Squireliacci,Second,Blast,Melee,Single,200,Buff Self,AP Boost
Squirey_Frillypad,4354,Squirey,Frillypad,Squirepad,Second,Sword,Melee,Single,200,Debuff Target,Ranged Defence Down
Squirey_Fungogh,4360,Squirey,Fungogh,Squiregogh,First,Arrow,Ranged,Single,200,Buff Self,Contact Dmg
Squirey_Galagor,4369,Squirey,Galagor,Squiregor,Second,Axe,Melee,Single,200,Buff Self,Mind-Meld
Squirey_Gearyu,4334,Squirey,Gearyu,Squireryu,Second,Shards,Ranged,Team,150,Buff Self,Mind-Meld
Squirey_Glaistain,4408,Squirey,Glaistain,Squirestain,Second,Sword,Melee,Single,200,Debuff Target,AP Drain
Squirey_Grampus,4357,Squirey,Grampus,Squirepus,Second,Fist,Melee,Team,150,Buff Self,Evasion Up
Squirey_Gumbaal,4308,Squirey,Gumbaal,Squirebaal,Second,Beam,Ranged,Single,200,Debuff Target,Ranged Attack Down
Squirey_Hauntome,-1,Squirey,Hauntome,Squiretome,Second,Bomb,Ranged,Team,112,Debuff Target,Evasion Down
Squirey_Hedgeherne,4365,Squirey,Hedgeherne,Squireherne,First,Sword,Melee,Single,200,Debuff Target,AP Drain
Squirey_Hopskin,4292,Squirey,Hopskin,Squireskin,First,Bomb,Ranged,Team,112,Debuff Target,Resonance
Squirey_Huntorch,4364,Squirey,Huntorch,Squiretorch,First,Wheel,Melee,Team,112,Debuff Target,Poisoned
Squirey_Icepeck,4396,Squirey,Icepeck,Squirepeck,Second,Fist,Melee,Team,150,Buff Self,Melee Attack Up
Squirey_Jellyton,4376,Squirey,Jellyton,Squireton,First,Meteor,Ranged,Team,150,Buff Self,Multistrike
Squirey_Jormungold,4298,Squirey,Jormungold,Squiregold,Second,Bomb,Ranged,Team,150,Buff Self,Contact Dmg
Squirey_Jumpkin,4379,Squirey,Jumpkin,Squirekin,First,Bomb,Ranged,Team,112,Debuff Target,Melee Defence Down
Squirey_Khepri,4406,Squirey,Khepri,Squirepri,Second,Blast,Melee,Single,200,Debuff Target,Ranged Attack Down
Squirey_Khufo,4343,Squirey,Khufo,Squirefo,First,Bomb,Ranged,Team,150,Buff Self,Melee Defence Up
Squirey_Kingrave,4384,Squirey,Kingrave,Squiregrave,Second,Smash,Melee,Team,112,Debuff Target,Resonance
Squirey_Kirikuri,4375,Squirey,Kirikuri,Squirekuri,First,Shards,Ranged,Team,112,Debuff Target,Leeched
Squirey_Kittelly,4327,Squirey,Kittelly,Squiretelly,Second,Fist,Melee,Team,150,Buff Self,Melee Attack Up
Squirey_Kuneko,4400,Squirey,Kuneko,Squireneko,First,Meteor,Ranged,Team,112,Debuff Target,Flinched
Squirey_Lapacitor,-1,Squirey,Lapacitor,Squirepacitor,Second,Sword,Melee,Single,200,Debuff Target,Conductive
Squirey_Liligator,4355,Squirey,Liligator,Squiregator,Second,Arrow,Ranged,Single,200,Buff Self,Multistrike
Squirey_Littlered,-1,Squirey,Littlered,Squirered,Second,Shards,Ranged,Team,150,Buff Self,Melee Defence Up
Squirey_Lobstacle,4303,Squirey,Lobstacle,Squirestacle,First,Sword,Melee,Single,200,Debuff Target,Burned
Squirey_Macabra,4318,Squirey,Macabra,Squirecabra,First,Fist,Melee,Team,150,Buff Self,Evasion Up
Squirey_Majortom,-1,Squirey,Majortom,Squiretom,First,Meteor,Ranged,Team,150,Buff Self,Contact Dmg
Squirey_Malchemy,4305,Squirey,Malchemy,Squirechemy,First,Meteor,Ranged,Team,112,Debuff Target,Burned
Squirey_Manispear,4325,Squirey,Manispear,Squirespear,First,Bomb,Ranged,Team,150,Buff Self,Healing Steam
Squirey_Mardiusa,4299,Squirey,Mardiusa,Squirediusa,First,Wheel,Melee,Team,150,Buff Self,Healing Steam
Squirey_Mascotorn,4371,Squirey,Mascotorn,Squiretorn,First,Meteor,Ranged,Team,112,Debuff Target,Petrified
Squirey_Mascotoy,4370,Squirey,Mascotoy,Squiretoy,First,Spikes,Ranged,Single,200,Buff Self,Healing Steam
Squirey_Masquerattle,4297,Squirey,Masquerattle,Squirerattle,Second,Shards,Ranged,Team,150,Buff Self,Multistrike
Squirey_Miasmodeus,4306,Squirey,Miasmodeus,Squiremodeus,First,Meteor,Ranged,Team,150,Buff Self,Locked On
Squirey_Minortom,-1,Squirey,Minortom,Squiretom,Second,Fist,Melee,Team,112,Debuff Target,Accuracy Down
Squirey_Minosteam,-1,Squirey,Minosteam,Squiresteam,Second,Axe,Melee,Single,200,Buff Self,Cottoned On
Squirey_Miss Mimic,4409,Squirey,Miss Mimic,Squiremimic,First,Fist,Melee,Team,112,Debuff Target,Conductive
Squirey_Mothmanic,4322,Squirey,Mothmanic,Squiremanic,First,Sword,Melee,Single,200,Debuff Target,Poisoned
Squirey_Muskrateer,4351,Squirey,Muskrateer,Squirerateer,Second,Wheel,Melee,Team,150,Buff Self,AP Boost
Squirey_Nevermort,4337,Squirey,Nevermort,Squiremort,First,Spikes,Ranged,Single,200,Debuff Target,Conductive
Squirey_Padpole,4353,Squirey,Padpole,Squirepole,Second,Blast,Melee,Single,200,Buff Self,Locked On
Squirey_Palangolin,4326,Squirey,Palangolin,Squiregolin,Second,Blast,Melee,Single,200,Debuff Target,Glass Bonds
Squirey_Pawndead,4382,Squirey,Pawndead,Squiredead,Second,Blast,Melee,Single,200,Debuff Target,Leeched
Squirey_Picksie,4418,Squirey,Picksie,Squiresie,First,Bomb,Ranged,Team,150,Buff Self,Contact Dmg
Squirey_Pinbolt,4411,Squirey,Pinbolt,Squirebolt,First,Wheel,Melee,Team,112,Debuff Target,Petrified
Squirey_Plasmantler,4362,Squirey,Plasmantler,Squiremantler,Second,Spikes,Ranged,Single,200,Debuff Target,Sleep
Squirey_Pombomb,4394,Squirey,Pombomb,Squirebomb,Second,Sword,Melee,Single,200,Debuff Target,Melee Defence Down
Squirey_Pondwalker,4392,Squirey,Pondwalker,Squirewalker,First,Blast,Melee,Single,200,Buff Self,Parry Stance
Squirey_Puppercut,4329,Squirey,Puppercut,Squirecut,Second,Meteor,Ranged,Team,150,Buff Self,Contact Dmg
Squirey_Pyromeleon,4350,Squirey,Pyromeleon,Squiremeleon,Second,Fist,Melee,Team,112,Debuff Target,Shrapnel
Squirey_Queenyx,4385,Squirey,Queenyx,Squirenyx,First,Meteor,Ranged,Team,112,Debuff Target,AP Drain
Squirey_Ramtasm,4311,Squirey,Ramtasm,Squiretasm,Second,Meteor,Ranged,Team,150,Buff Self,Cottoned On
Squirey_Ratcousel,4352,Squirey,Ratcousel,Squirecousel,First,Wheel,Melee,Team,150,Buff Self,Accuracy Up
Squirey_Regensea,4378,Squirey,Regensea,Squiresea,First,Meteor,Ranged,Team,112,Debuff Target,Unitarget
Squirey_Ripterra,4293,Squirey,Ripterra,Squireterra,First,Bomb,Ranged,Team,150,Buff Self,Evasion Up
Squirey_Robindam,4340,Squirey,Robindam,Squiredam,First,Smash,Melee,Team,112,Debuff Target,Bomb
Squirey_Rockertrice,4391,Squirey,Rockertrice,Squiretrice,Second,Shards,Ranged,Team,112,Debuff Target,Conductive
Squirey_Rosehood,-1,Squirey,Rosehood,Squirehood,Second,Meteor,Ranged,Team,150,Buff Self,Speed Up
Squirey_Salamagus,4349,Squirey,Salamagus,Squiremagus,Second,Smash,Melee,Team,150,Buff Self,Multistrike
Squirey_Sanzatime,4347,Squirey,Sanzatime,Squiretime,Second,Blast,Melee,Single,200,Debuff Target,Unitarget
Squirey_Scampire,4295,Squirey,Scampire,Squirepire,First,Arrow,Ranged,Single,200,Buff Self,AP Boost
Squirey_Scarleteeth,-1,Squirey,Scarleteeth,Squireteeth,First,Wheel,Melee,Team,150,Buff Self,AP Boost
Squirey_Scubalrus,4336,Squirey,Scubalrus,Squirebalrus,First,Fist,Melee,Team,112,Debuff Target,Unitarget
Squirey_Sharktanker,4393,Squirey,Sharktanker,Squiretanker,Second,Axe,Melee,Single,200,Buff Self,Cottoned On
Squirey_Shining Kuneko,4401,Squirey,Shining Kuneko,Squire-kuneko,Second,Fist,Melee,Team,150,Buff Self,Parry Stance
Squirey_Sirenade,4314,Squirey,Sirenade,Squirenade,Second,Meteor,Ranged,Team,150,Buff Self,Accuracy Up
Squirey_Skelevangelist,4383,Squirey,Skelevangelist,Squirevangelist,Second,Fist,Melee,Team,112,Debuff Target,Sleep
Squirey_Smogmagog,4387,Squirey,Smogmagog,Squiremagog,Second,Spikes,Ranged,Single,200,Buff Self,Speed Up
Squirey_Snoopin,4294,Squirey,Snoopin,Squirepin,Second,Arrow,Ranged,Single,200,Buff Self,Parry Stance
Squirey_Southpaw,4330,Squirey,Southpaw,Squirepaw,Second,Spikes,Ranged,Single,200,Buff Self,Ranged Attack Up
Squirey_Sparktan,4398,Squirey,Sparktan,Squiretan,Second,Arrow,Ranged,Single,200,Debuff Target,Melee Defence Down
Squirey_Spirouette,4377,Squirey,Spirouette,Squireette,Second,Shards,Ranged,Team,150,Buff Self,Accuracy Up
Squirey_Spitzfyre,4395,Squirey,Spitzfyre,Squirefyre,First,Sword,Melee,Single,200,Buff Self,Melee Attack Up
Squirey_Spooki-onna,4405,Squirey,Spooki-onna,Squire-onna,First,Meteor,Ranged,Team,150,Buff Self,Speed Up
Squirey_Springheel,4291,Squirey,Springheel,Squireheel,Second,Arrow,Ranged,Single,200,Debuff Target,Berserk
Squirey_Squirey,4324,Squirey,Squirey,Meta Squirey,First,Blast,Melee,Single,200,Buff Self,Locked On
Squirey_Stardigrade,4368,Squirey,Stardigrade,Squiregrade,First,Wheel,Melee,Team,150,Buff Self,Multitarget
Squirey_Terracooka,4366,Squirey,Terracooka,Squirecooka,Second,Axe,Melee,Single,200,Buff Self,Mind-Meld
Squirey_Thwackalope,4341,Squirey,Thwackalope,Squirelope,Second,Smash,Melee,Team,112,Debuff Target,Evasion Down
Squirey_Tokusect,4323,Squirey,Tokusect,Squiresect,First,Blast,Melee,Single,200,Debuff Target,Speed Down
Squirey_Traffikrab,4301,Squirey,Traffikrab,Squirekrab,Second,Meteor,Ranged,Team,112,Debuff Target,Flinched
Squirey_Trapwurm,4414,Squirey,Trapwurm,Squirewurm,Second,Blast,Melee,Single,200,Debuff Target,Sleep
Squirey_Triphinx,4344,Squirey,Triphinx,Squirephinx,First,Sword,Melee,Single,200,Buff Self,Healing Leaf
Squirey_Twirligig,4374,Squirey,Twirligig,Squiregig,Second,Spikes,Ranged,Single,200,Buff Self,Contact Dmg
Squirey_Umbrahella,-1,Squirey,Umbrahella,Squirehella,Second,Bomb,Ranged,Team,150,Buff Self,Mind-Meld
Squirey_Undyin,4404,Squirey,Undyin,Squiredyin,Second,Smash,Melee,Team,150,Buff Self,Contact Dmg
Squirey_Velocirifle,4332,Squirey,Velocirifle,Squirerifle,First,Sword,Melee,Single,200,Buff Self,Contact Dmg
Squirey_Vendemon,4307,Squirey,Vendemon,Squiredemon,First,Smash,Melee,Team,150,Buff Self,Mind-Meld
Squirey_Weevilite,4302,Squirey,Weevilite,Squirelite,First,Arrow,Ranged,Single,200,Debuff Target,Confused
Squirey_Wingloom,4321,Squirey,Wingloom,Squiregloom,Second,Sword,Melee,Single,200,Debuff Target,Sleep
Squirey_Wooltergeist,4310,Squirey,Wooltergeist,Squiretergeist,First,Beam,Ranged,Single,200,Buff Self,Accuracy Up
Squirey_Wyrmaw,4415,Squirey,Wyrmaw,Squiremaw,First,Sword,Melee,Single,200,Buff Self,Ranged Attack Up
Squirey_Zeustrike,4399,Squirey,Zeustrike,Squirestrike,Second,Bomb,Ranged,Team,112,Debuff Target,Ranged Attack Down
Squirey_Zombleat,4312,Squirey,Zombleat,Squirebleat,Second,Blast,Melee,Single,200,Buff Self,Multitarget
Squirey_Magikrab,4290,Squirey,Magikrab,Squirekrab,First,Spikes,Ranged,Single,200,Buff Self,Healing Steam
Stardigrade_Adeptile,10133,Stardigrade,Adeptile,Starditile,Second,Fist,Melee,Team,112,Debuff Target,Leeched
Stardigrade_Aeroboros,10020,Stardigrade,Aeroboros,Stardiboros,First,Spikes,Ranged,Single,200,Debuff Target,Confused
Stardigrade_Allseer,10062,Stardigrade,Allseer,Stardiseer,Second,Wheel,Melee,Team,112,Debuff Target,Conductive
Stardigrade_Amphare,-1,Stardigrade,Amphare,Stardihare,First,Wheel,Melee,Team,112,Debuff Target,Petrified
Stardigrade_Anathema,10130,Stardigrade,Anathema,Stardithema,Second,Arrow,Ranged,Single,200,Debuff Target,Berserk
Stardigrade_Apocrowlypse,10058,Stardigrade,Apocrowlypse,Stardicrowlypse,First,Shards,Ranged,Team,112,Debuff Target,Conductive
Stardigrade_Arkidd,10123,Stardigrade,Arkidd,Stardikidd,Second,Fist,Melee,Team,150,Buff Self,AP Boost
Stardigrade_Artillerex,10053,Stardigrade,Artillerex,Stardirex,First,Meteor,Ranged,Team,150,Buff Self,Healing Leaf
Stardigrade_Auriclaw,10137,Stardigrade,Auriclaw,Stardiclaw,Second,Fist,Melee,Team,112,Debuff Target,Ranged Attack Down
Stardigrade_Averevoir,10127,Stardigrade,Averevoir,Stardirevoir,First,Spikes,Ranged,Single,200,Buff Self,Speed Up
Stardigrade_Bansheep,10029,Stardigrade,Bansheep,Stardisheep,Second,Beam,Ranged,Single,200,Buff Self,Multistrike
Stardigrade_Beanstalker,10100,Stardigrade,Beanstalker,Stardistalker,First,Blast,Melee,Single,200,Buff Self,Multistrike
Stardigrade_Pawper,10139,Stardigrade,Pawper,Stardiper,Second,Wheel,Melee,Team,112,Debuff Target,Burned
Stardigrade_Pawprince,10140,Stardigrade,Pawprince,Stardiprince,First,Arrow,Ranged,Single,200,Buff Self,Melee Defence Up
Stardigrade_Binterloper,10093,Stardigrade,Binterloper,Stardiloper,First,Bomb,Ranged,Team,112,Debuff Target,Burned
Stardigrade_Binvader,10092,Stardigrade,Binvader,Stardivader,First,Shards,Ranged,Team,112,Debuff Target,Sleep
Stardigrade_Blossomaw,10037,Stardigrade,Blossomaw,Stardimaw,First,Smash,Melee,Team,150,Buff Self,Healing Leaf
Stardigrade_Blunderbusk,-1,Stardigrade,Blunderbusk,Stardibusk,First,Sword,Melee,Single,200,Debuff Target,Petrified
Stardigrade_Boltam,10081,Stardigrade,Boltam,Starditam,First,Wheel,Melee,Team,112,Debuff Target,Melee Defence Down
Stardigrade_Braxsuit,10065,Stardigrade,Braxsuit,Stardisuit,First,Spikes,Ranged,Single,200,Buff Self,Contact Dmg
Stardigrade_Brushroom,10079,Stardigrade,Brushroom,Stardiroom,Second,Arrow,Ranged,Single,200,Buff Self,Mind-Meld
Stardigrade_Bulletino,10051,Stardigrade,Bulletino,Starditino,First,Blast,Melee,Single,200,Buff Self,Parry Stance
Stardigrade_Burnace,10106,Stardigrade,Burnace,Stardiace,Second,Beam,Ranged,Single,200,Buff Self,Ranged Attack Up
Stardigrade_Busheye,10083,Stardigrade,Busheye,Stardisheye,First,Shards,Ranged,Team,112,Debuff Target,Melee Defence Down
Stardigrade_Candevil,10024,Stardigrade,Candevil,Stardidevil,First,Wheel,Melee,Team,150,Buff Self,Melee Attack Up
Stardigrade_Capricorpse,10033,Stardigrade,Capricorpse,Stardicorpse,Second,Smash,Melee,Team,150,Buff Self,Healing Leaf
Stardigrade_Carniviper,10016,Stardigrade,Carniviper,Stardiviper,First,Beam,Ranged,Single,200,Buff Self,Ranged Attack Up
Stardigrade_Cat-5,10048,Stardigrade,Cat-5,Stardi-5,First,Sword,Melee,Single,200,Debuff Target,Burned
Stardigrade_Charlequin,-1,Stardigrade,Charlequin,Stardiquin,First,Wheel,Melee,Team,112,Debuff Target,Ranged Attack Down
Stardigrade_Clocksley,10059,Stardigrade,Clocksley,Stardisley,First,Fist,Melee,Team,112,Debuff Target,Ranged Attack Down
Stardigrade_Cluckabilly,10110,Stardigrade,Cluckabilly,Stardibilly,Second,Blast,Melee,Single,200,Buff Self,AP Boost
Stardigrade_Coaldron,10087,Stardigrade,Coaldron,Stardidron,Second,Fist,Melee,Team,112,Debuff Target,Unitarget
Stardigrade_Cryoshear,10117,Stardigrade,Cryoshear,Stardishear,First,Bomb,Ranged,Team,150,Buff Self,Mind-Meld
Stardigrade_Dandylion,10036,Stardigrade,Dandylion,Stardilion,First,Wheel,Melee,Team,112,Debuff Target,Shrapnel
Stardigrade_Decibelle,10035,Stardigrade,Decibelle,Stardibelle,Second,Bomb,Ranged,Team,150,Buff Self,Ranged Attack Up
Stardigrade_Diveal,10055,Stardigrade,Diveal,Stardiveal,Second,Beam,Ranged,Single,200,Buff Self,Parry Stance
